Catégorie,Substance Active,Concentration,Formulation,Produit Commercial,Numéro Homologation,Société,Fabricant,Année,eu_overall_status,eu_match_count,eu_checked_substances,eu_matched_names,eu_status_details,eu_errors
FONGICIDE,Fludioxinil,230 g/l,SC,SCHOLAR 230 SC,F.052-22,BIOPROTECTION,SYNGENTA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Fludioxinil,,Fludioxinil:NOT_IN_EU_LIST,
FONGICIDE,Fludioxonil,1 0 0 g / L,F S,M a x i m 100 FS,F.042-11/21,BIOPROTECTION,SYNGENTA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fludioxonil,Fludioxonil,Fludioxonil:EU_APPROVED,
FONGICIDE,Fludioxonil +Cyprodinil,"25% +37,5%",WG,"switch 62,5 WG",F.043-11/21,BIOPROTECTION,SYNGENTA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fludioxonil +Cyprodinil,Fludioxonil,Fludioxonil +Cyprodinil:EU_APPROVED,
FONGICIDE,Fludioxonil +Cyprodinil,"25% +37,5%",WG,Chorus Double,F.044-11/21,BIOPROTECTION,SYNGENTA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fludioxonil +Cyprodinil,Fludioxonil,Fludioxonil +Cyprodinil:EU_APPROVED,
FONGICIDE,Fluopyram +,200 g/L + 200,SC,Luna Experience 400,F.023-13,SEPCM,BAYER,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluopyram +,Fluopyram,Fluopyram +:EU_APPROVED,
FONGICIDE,Tebuconazole,g/l,SC,SC,,,CROPSCIENCE,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tebuconazole,Tebuconazole,Tebuconazole:EU_APPROVED,
FONGICIDE,Fluopyram +,250 g/L + 250,SC,Luna Sensation,F.019-13,ATLAS AGRICOLE,BAYER,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluopyram +,Fluopyram,Fluopyram +:EU_APPROVED,
FONGICIDE,Trifloxystrobine,g/L,SC,,,,CROPSCIENCE,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Trifloxystrobine,Trifloxystrobin,Trifloxystrobine:EU_APPROVED,
FONGICIDE,Fluoxastrobine,480g/l,SC,EVITO 480 SC,F010-17,EL MOUSSEM,ARYSTA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluoxastrobine,Fluoxastrobin,Fluoxastrobine:EU_APPROVED,
FONGICIDE,Fluoxastrobine +,200 g/l + 277,SC,Evito T,F.033-16,EL MOUSSEM,ARYSTA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluoxastrobine +,Fluoxastrobin,Fluoxastrobine +:EU_APPROVED,
FONGICIDE,Tebuconazole,g/l de,SC,,,AGRICOLE,LIFESCIENCE,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tebuconazole,Tebuconazole,Tebuconazole:EU_APPROVED,
FONGICIDE,Flutriafol,1 2 5 g /L,SC,Impact S,F.047-11/21,AGRIPROTEC,CHEMINOVA/FMC,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Flutriafol,Flutriafol,Flutriafol:EU_NOT_APPROVED,
FONGICIDE,Flutriafol,1 2 5 g /L,SC,Radikal SC,F.73-21,AGRIMED,SHARDA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Flutriafol,Flutriafol,Flutriafol:EU_NOT_APPROVED,
FONGICIDE,Flutriafol,1 2 5 g /L,SC,Flutri 125 SC,F.032-16,RAYEN,SHARDA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Flutriafol,Flutriafol,Flutriafol:EU_NOT_APPROVED,
FONGICIDE,Flutriafol,25 g/L +25,FLO,Vincit F,F.048-11/21,AGRIPROTEC,CHEMINOVA/FMC,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Flutriafol,Flutriafol,Flutriafol:EU_NOT_APPROVED,
FONGICIDE,+Thiabendazole,g/L,(FS),,,,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,+Thiabendazole,Thiabendazole,+Thiabendazole:EU_APPROVED,
FONGICIDE,Flutriafol + Tébuconazole,75 g/l + 225 g/l,SC,Pointer Duo,F.028-16,AGROSYSTEMES,CHEMINOVA/FMC,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Flutriafol + Tébuconazole,Tebuconazole,Flutriafol + Tébuconazole:EU_APPROVED,
FONGICIDE,Fluxapyroxad +,75 g/l+150 g/l,SE,PRIAXOR SE,18-010F.,COTUGRAIN,BASF,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluxapyroxad +,Fluxapyroxad,Fluxapyroxad +:EU_APPROVED,
FONGICIDE,Pyraclostrobine,75 g/l+150 g/l,SE,,,IMPEX,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyraclostrobine,Pyraclostrobin,Pyraclostrobine:EU_APPROVED,
FONGICIDE,Fluoxastrobine +,75 g/l+400 g/l,SC,EVITO P,F.044-22,EL MOUSSEM,ARYSTA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluoxastrobine +,Fluoxastrobin,Fluoxastrobine +:EU_APPROVED,
FONGICIDE,Propamocarb,75 g/l+400 g/l,SC,,,,LIFESCIENCE/ UPL,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Propamocarb,Propamocarb,Propamocarb:EU_APPROVED,
FONGICIDE,hydrochloride,75 g/l+400 g/l,SC,,,,,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,hydrochloride,Trimethylamine hydrochloride,hydrochloride:EU_NOT_APPROVED,
FONGICIDE,Folpel,80%,WP,Solfol,F.034-17,ATLAS AGRICOLE,BELCHIM CROP,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Folpel,,Folpel:NOT_IN_EU_LIST,
FONGICIDE,Folpel +Benalaxyl,35% + 6% +,WP,CIFOXIL WP,F.012-20,promochimie,SIPCAM INAGRA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Folpel +Benalaxyl,Benalaxyl,Folpel +Benalaxyl:EU_NOT_APPROVED,
FONGICIDE,+cymoxanil,3.2%,WP,,,,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,+cymoxanil,Cymoxanil,+cymoxanil:EU_APPROVED,
FONGICIDE,Folpel +Benalaxyl +cymoxanil,35% + 6% + 3.2%,WP,FOBECI,F.002-16,INNOVA,SIPCAM INAGRA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Folpel +Benalaxyl +cymoxanil,Benalaxyl,Folpel +Benalaxyl +cymoxanil:EU_NOT_APPROVED,
FONGICIDE,Folpet+ Foséthyl-Al,25%+50%,WG,Mikal Flash,F.049-11/21,SEPCM,BAYER,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Folpet+ Foséthyl-Al,Folpet,Folpet+ Foséthyl-Al:EU_APPROVED,
FONGICIDE,Fosethyl al + Folpel +,50 % +25 % +,WG,CASSIOPEE WG,F.044-17,PROMOCHIMIE,BAYER AG,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Fosethyl al + Folpel +,,Fosethyl al + Folpel +:NOT_IN_EU_LIST,
FONGICIDE,Iprovalicarbe,4%,WG,,,,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Iprovalicarbe,Iprovalicarb,Iprovalicarbe:EU_APPROVED,
FONGICIDE,Foséthyl-Al,80%,WP,Filal,F.175-11/21,EL KHADRA,AFRASA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Foséthyl-Al,,Foséthyl-Al:NOT_IN_EU_LIST,
FONGICIDE,Foséthyl-Al,80%,WP,Alial,F.050-11/21,AGRIPROTEC,PROPLAN,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Foséthyl-Al,,Foséthyl-Al:NOT_IN_EU_LIST,
FONGICIDE,Foséthyl-Al,80%,WG,Aliette express,F.051-11/21,SEPCM,BAYER,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Foséthyl-Al,,Foséthyl-Al:NOT_IN_EU_LIST,
FONGICIDE,Fosetyl aluminium,80%,WP,CLEANER WP,F.017-22,FERTITECH,HANGZHOU,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosetyl aluminium,Fosetyl,Fosetyl aluminium:EU_APPROVED,
FONGICIDE,Fosethyl-Al +Cymoxanil,50 % +4 % +,WP,BELKAP EXTRA,F.026.18,AGROSYSTEMES,PROBELTE,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosethyl-Al +Cymoxanil,Cymoxanil,Fosethyl-Al +Cymoxanil:EU_APPROVED,
FONGICIDE,+ Folpel,25%,WP,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,+ Folpel,,+ Folpel:NOT_IN_EU_LIST,
FONGICIDE,Fosethyl-Al +Cymoxanil,50% +4% +,WG,Anteor flash,F.019-14,ATLAS AGRICOLE,BAYER AG,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosethyl-Al +Cymoxanil,Cymoxanil,Fosethyl-Al +Cymoxanil:EU_APPROVED,
FONGICIDE,+ Folpel,25%,WG,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,+ Folpel,,+ Folpel:NOT_IN_EU_LIST,
FONGICIDE,Fosethyl-Al +Cymoxanil,50 % +4 %,WP,Fosbel extra,F.052.11,AGRIPROTEC,PROBELTE,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosethyl-Al +Cymoxanil,Cymoxanil,Fosethyl-Al +Cymoxanil:EU_APPROVED,
FONGICIDE,+Folpet,+25%,WP,,,,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,+Folpet,Folpet,+Folpet:EU_APPROVED,
FONGICIDE,Fosethyl-Al +Cymoxanil,50 % +4 %,WP,Magma Triple,F.137-11/21,EL KHADRA,AFRASA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosethyl-Al +Cymoxanil,Cymoxanil,Fosethyl-Al +Cymoxanil:EU_APPROVED,
FONGICIDE,Fosethyl-Al +Cymoxanil,50 % +4 %,WP,Katanga Triple WP,F.04-21,NEGANOR,PROPLAN,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosethyl-Al +Cymoxanil,Cymoxanil,Fosethyl-Al +Cymoxanil:EU_APPROVED,
FONGICIDE,Fosethyl-Al +Fluopicolide,"66,7 % +4,4%",WG,Profiler,F.053-11/21,ATLAS AGRICOLE,BAYER AG,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosethyl-Al +Fluopicolide,Fluopicolide,Fosethyl-Al +Fluopicolide:EU_APPROVED,
FONGICIDE,Foséthyl –Al,80%,WG,FILAL PLUS WG,F.051-22,EL KHADRA,AFRASA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Foséthyl –Al,,Foséthyl –Al:NOT_IN_EU_LIST,
FONGICIDE,Fosetyl –al,80%,WP,ALU-VITE WP,F.74-21,TASMID,LIMIN CHEMICAL,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosetyl –al,Fosetyl,Fosetyl –al:EU_APPROVED,
FONGICIDE,Fosetyl –al,80%,WG,ALLUM WG,F.009-16,EL MOUSSEM,NUFARM,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosetyl –al,Fosetyl,Fosetyl –al:EU_APPROVED,
FONGICIDE,Fosetyl –al,80%,WG,lotus,F.49-21,SANABEL AGRO,NUFARM,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosetyl –al,Fosetyl,Fosetyl –al:EU_APPROVED,
FONGICIDE,Fosetyl-Al,80%,WP,KEYFOL 80 WP,F.004-19,Ets MEZGHANI,LIMIN CHEMICAL,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fosetyl-Al,Fosetyl,Fosetyl-Al:EU_APPROVED,
FONGICIDE,Fosetyl-al +Mancozebe,35% +35%,WP,KATANGA MAN,F.006-17,AGRIPROTEC,PROPLAN,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Fosetyl-al +Mancozebe,Mancozeb,Fosetyl-al +Mancozebe:EU_NOT_APPROVED,
FONGICIDE,Fosetyl-al +Mancozebe,44.4% +,WG,lotus pro,F.50-21,SANABEL AGRO,NUFARM,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Fosetyl-al +Mancozebe,Mancozeb,Fosetyl-al +Mancozebe:EU_NOT_APPROVED,
FONGICIDE,Fosetyl-al +Mancozebe,44.4% +,WG,Allum MZ,F.048-17,EL MOUSSEM,NUFARM,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Fosetyl-al +Mancozebe,Mancozeb,Fosetyl-al +Mancozebe:EU_NOT_APPROVED,
FONGICIDE,Fosethyl-al +sulfate de,200 g/kg+150,WG,Optix R WG,F.021-22,BIOPROTECTION,UPL,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Fosethyl-al +sulfate de,,Fosethyl-al +sulfate de:NOT_IN_EU_LIST,
FONGICIDE,cuivre tribasique,g/kg,WG,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,cuivre tribasique,,cuivre tribasique:NOT_IN_EU_LIST,
FONGICIDE,Huile essentielle de thym,81.87 g/l,EW,NOPATH EW,F.006-19,NUTRIPLANT,KOPPERT,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile essentielle de thym,,Huile essentielle de thym:NOT_IN_EU_LIST,
FONGICIDE,(thymol),81.87 g/l,EW,,,,BIOLOGICAL,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,(thymol),,(thymol):NOT_IN_EU_LIST,
FONGICIDE,Huile essentielle d'orange,60 g/l,ME,LIMOCIDE ULTRA,F.01-21,RAYEN,VIVAGRO,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile essentielle d'orange,,Huile essentielle d'orange:NOT_IN_EU_LIST,
FONGICIDE,douce,60 g/l,ME,ME,,PHYTAGRI,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,douce,,douce:NOT_IN_EU_LIST,
FONGICIDE,Hydroxyde de cuivre,77% soit 50%,WP,Copper Progress,F.169-11/21,AGROSYSTEMES,SPEISS,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydroxyde de cuivre,,Hydroxyde de cuivre:NOT_IN_EU_LIST,
FONGICIDE,Hydroxyde de cuivre,77% soit 50%,WP,Patrol 50 WP,F.028-15,AMINCO,SPEISS,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydroxyde de cuivre,,Hydroxyde de cuivre:NOT_IN_EU_LIST,
FONGICIDE,Hydroxyde de cuivre,250 g/kg,WG,BLUE SHIELD 25,F.016-22,SOLAGRI,Albaugh.LLC,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydroxyde de cuivre,,Hydroxyde de cuivre:NOT_IN_EU_LIST,
FONGICIDE,Hydroxyde de cuivre,250 g/kg,WG,WG,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydroxyde de cuivre,,Hydroxyde de cuivre:NOT_IN_EU_LIST,
FONGICIDE,Hydroxyde de Cuivre,645 g/l,SC,Heliocuivre,F.211-11/21,BIOPROTECTION,Action Pin/AAKO,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydroxyde de Cuivre,,Hydroxyde de Cuivre:NOT_IN_EU_LIST,
FONGICIDE,(400 g/l de cuivre métal),645 g/l,SC,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,1,(400 g | l de cuivre métal),Beauveria bassiana strains ATCC 74040 and GHA,(400 g:EU_APPROVED | l de cuivre métal):NOT_IN_EU_LIST,
FONGICIDE,Hydroxyde de cuivre,40% Cu,WG,Hidrocure WG,F.049-22,FERTITECH,ALINTRA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydroxyde de cuivre,,Hydroxyde de cuivre:NOT_IN_EU_LIST,
FONGICIDE,Hydroxyde de cuivre,"237,7 g/l+45",SC,CYCLO-R-LIQUIDE,21-16.F,EL KHADRA,INDUSTRIAS,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydroxyde de cuivre,,Hydroxyde de cuivre:NOT_IN_EU_LIST,
FONGICIDE,+Métalaxyl,g/l,SC,,,,AFRASA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,+Métalaxyl,Metalaxyl,+Métalaxyl:EU_APPROVED,
FONGICIDE,Hymexazole,300 g/L,SL,Tachigaren,F.056-11/21,AGRIPROTEC,Mitsui Chemicals,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Hymexazole,Hymexazol,Hymexazole:EU_APPROVED,
FONGICIDE,Imidacloprid+Tebuconaz,210 g/l+12 g/l,FS,GIZMO SUPER FS,F.018-18,AGRIPROTEC,NUFARM,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidacloprid+Tebuconaz,Imidacloprid,Imidacloprid+Tebuconaz:EU_NOT_APPROVED,
FONGICIDE,ole,210 g/l+12 g/l,FS,,,,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,ole,Chlorantraniliprole,ole:EU_APPROVED,
FONGICIDE,Iprodione,500 g/l,SC,FUGIX SC,F.013-20,EL KHADRA,SIPCAM INAGRA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,500 g/l,SC,Icaro,F.011-16,INNOVA,SIPCAM INAGRA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,50%,WG,SABUESO,F.016-17,AGRIPROTEC,PROPLAN,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,500g/l,SC,RovralAquaflo,F.010-16,COTUGRAIN,FMC,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,500 g/l,SC,APRODONE,F.042-17,LIEN AGRICOLE,SHARDA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,500 g/l,SC,CLUSTER,F.017-17,RAYEN,DIACHEM S.P.A,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,500 g/l,SC,SINPRO SC,F.005-19,SANABEL AGRO,SINON,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,5 0 %,W G,D r i z a W G,0 0 1 - 1 5 F.,EL KHADRA,INDSUTRIAS,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,5 0 %,W G,P r o d a x,F .0 2 4 - 16,SANABEL AGRO,SINON,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprodione,5 0 %,W P,R o v r a l,F .0 5 7 - 11/21,SEPCM,FMC,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Iprodione,Iprodione,Iprodione:EU_NOT_APPROVED,
FONGICIDE,Iprovalicarbe,"8,4 % +40,6%",WG,Positron 49,F.058-11/21,ATLAS AGRICOLE,BAYER,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Iprovalicarbe,Iprovalicarb,Iprovalicarbe:EU_APPROVED,
FONGICIDE,+Oxychlorure de cuivre,"8,4 % +40,6%",WG,,,,CROPSCIENCE,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,+Oxychlorure de cuivre,,+Oxychlorure de cuivre:NOT_IN_EU_LIST,
FONGICIDE,Isofetamid,400 g/l,SC,Kenja SC,F.20-21,Agriprotec,ISK Biosciences,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Isofetamid,Isofetamid,Isofetamid:EU_APPROVED,
FONGICIDE,Krésoxim-méthyl,50%,WG,QUIMERA WG,F.001-22,EL KHADRA,AFRASA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Krésoxim-méthyl,Kresoxim-methyl,Krésoxim-méthyl:EU_APPROVED,
FONGICIDE,Krésoxim-méthyl,50%,WG,ALLIAGE DF,F.60-21,AGRIMATCO,BASF,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Krésoxim-méthyl,Kresoxim-methyl,Krésoxim-méthyl:EU_APPROVED,
FONGICIDE,Krésoxim-méthyl,350g/l,SC,Kresoxystar 350SC,F.030-22,Ets Mezghani,ANHUI HUAXING,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Krésoxim-méthyl,Kresoxim-methyl,Krésoxim-méthyl:EU_APPROVED,
FONGICIDE,Krésoxim-méthyl,50%,WG,Stroby DF,F.059-11/21,STIMA,BASF,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Krésoxim-méthyl,Kresoxim-methyl,Krésoxim-méthyl:EU_APPROVED,
FONGICIDE,Pyriofenone,300 g/l,SC,KUSABI SC,F.23-21,AGRIPROTEC,ISK Biosciences,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyriofenone,Pyriofenone,Pyriofenone:EU_APPROVED,
FONGICIDE,Laminarin,45g/l,SL,VACCIPLANT,F.28-21,EL MOUSSEM,GOEMAR SAS,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Laminarin,Laminarin,Laminarin:EU_APPROVED,
FONGICIDE,Mancozébe,750g/Kg,WG,MANCOFLASH,F.012-17,RAYEN,INDOFIL,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozébe,Mancozeb,Mancozébe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Triziman 80,F.060-11/21,AGRIPROTEC,UPL,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Mancothine,F.061-11/21,AGROSYSTEMES,AGRIA SA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Maynozebe,F.030-15,AMINCO,AGRIA SA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Sabero M 45,F.192-11/21,ATLAS AGRICOLE,COROMANDEL Ltd.,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Caiman 80 WP,F.062-11/21,BIOPROTECTION,UPL/ARYSTA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Dauphin,F.022-16,EL KHADRA,SIPCAM INAGRA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Dicozeb 80,F.178-11/21,ELMOUSSEM.,INDOFIL INDE,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Zatest,F.063-11/21,ETS. MEZGHANI,Agria/INDUST.,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Agrizeb,F.198-11/21,PROTAGRI,United Phosphorus Ltd,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,MAXIMUS 80WP,F.033-18,RAYEN,INDOFIL,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,MACOTAPE 80 WP,F.020-18,SANABEL AGRO,INDOFIL,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Dithane M 45,F.065-11/21,SEPCM,DOWAGROSCIENCE,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Agrezate 80 WP,F.004-15,SOCOOPEC,ZENITH,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,Penncozebe 80 WP,F.156-11/21,STEC,CEREXAGRI,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Mancozebe,75%,WG,ZENER75 WDG,F.046-22,NEGANOR,Agria,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozebe,Mancozeb,Mancozebe:EU_NOT_APPROVED,
FONGICIDE,Mancozebe,75%,WG,FORTUNA GLOBE,F.08-21,AGRONOMIC Land,Agria,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozebe,Mancozeb,Mancozebe:EU_NOT_APPROVED,
FONGICIDE,Mancozebe,420 g/l,SC,CAIMAN FLUID SC,F.41-22,BIOPROTECTION,UPL LIMITED,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozebe,Mancozeb,Mancozebe:EU_NOT_APPROVED,
FONGICIDE,Mancozebe,420 g/l,SC,PENNFLUID SC,F.03-21,AGRIPROTEC,UPL LIMITED,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozebe,Mancozeb,Mancozebe:EU_NOT_APPROVED,
FONGICIDE,Mancozebe + Benalaxyl,65% + 8 %,WP,TRECATOL,F.030-18,ATLAS AGRICOLE,FMC,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozebe + Benalaxyl,Mancozeb,Mancozebe + Benalaxyl:EU_NOT_APPROVED,
FONGICIDE,Mancozebe + Benalaxyl,65% + 8 %,WP,Galben M,F.180-11/21,promochimie,FMC,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozebe + Benalaxyl,Mancozeb,Mancozebe + Benalaxyl:EU_NOT_APPROVED,
